Freq/Channel,Start,Stop,Min Amp,Peak Amp,CFAR Low,CFAR High,message start
21,759453131007755,759453131017338,16613,26061,104,304,759453126171838.0
22,759453131008005,759453131017838,3394,15479,111,318,0.0
35,759453131020672,759453131029755,478,16966,69,262,0.0
36,759453131020922,759453131030172,18269,27479,83,276,759453126171838.0
37,759453131021172,759453131030588,724,17907,80,279,0.0
6,759453131035021,759453131042437,258,1170,122,276,0.0
3,759453131033354,759453131042937,2717,20350,101,300,0.0
4,759453131033604,759453131042937,18113,28001,104,300,759453126171838.0
5,759453131033771,759453131043521,3554,14676,101,307,0.0
14,759453131046474,759453131055391,16704,26990,188,374,759453126171838.0
15,759453131047474,759453131056141,1263,15282,391,573,0.0
33,759453131061005,759453131068588,567,1190,132,290,759453126171838.0
31,759453131060005,759453131069255,19348,24880,129,325,759453126171838.0
30,759453131059588,759453131069338,3458,15138,90,293,0.0
32,759453131060172,759453131069672,598,12047,129,328,0.0
43,759453131074088,759453131081255,418,1249,83,234,0.0
44,759453131072588,759453131082088,1127,11726,87,286,0.0
45,759453131073005,759453131082338,17682,25748,101,297,759453126171838.0
46,759453131073088,759453131082672,3493,20741,80,283,0.0
9,759453131086354,759453131093854,752,1186,111,269,759453126171838.0
10,759453131085271,759453131094854,4473,15007,90,290,0.0
11,759453131085354,759453131095104,15770,28450,83,290,759453126171838.0
12,759453131086021,759453131095437,5594,14355,143,342,0.0
28,759453131101505,759453131108255,385,11653,139,279,0.0
29,759453131098922,759453131108255,18936,25947,87,283,759453126171838.0
30,759453131099088,759453131108755,2417,24379,76,279,0.0
1,759453131112687,759453131119687,529,1308,118,265,759453126171838.0
2,759453131111271,759453131120437,705,11099,115,307,0.0
3,759453131111604,759453131120771,18243,25387,118,311,759453126171838.0
4,759453131111937,759453131121437,5500,18160,129,328,0.0
23,759453131124505,759453131133005,5123,19882,87,265,0.0
24,759453131124922,759453131134422,19325,27879,132,332,759453126171838.0
25,759453131125088,759453131134755,615,17756,129,332,0.0
39,759453131138005,759453131147005,19660,25983,87,276,759453126171838.0
38,759453131137505,759453131147255,942,17943,83,286,0.0
40,759453131138172,759453131147588,2071,23520,94,290,0.0
50,759453131151672,759453131158005,821,24323,118,251,0.0
49,759453131151588,759453131160005,19331,26978,94,269,759453126171838.0
48,759453131150588,759453131160255,719,17268,83,286,0.0
12,759453131163604,759453131172771,17164,28870,115,307,759453126171838.0
11,759453131163354,759453131173021,269,14042,132,335,0.0
13,759453131163937,759453131173437,4410,15571,125,325,0.0
27,759453131176672,759453131185422,1271,18879,76,262,0.0
28,759453131176922,759453131186255,17172,25157,87,283,759453126171838.0
29,759453131177005,759453131186755,3308,16290,73,276,0.0
42,759453131190588,759453131199005,18293,26740,111,290,759453126171838.0
41,759453131189672,759453131199255,1348,16738,101,300,0.0
43,759453131190422,759453131199672,1355,16908,97,290,0.0
14,759453131202807,759453131209391,235,1102,111,251,0.0
15,759453131202224,759453131209891,996,13465,234,395,0.0
16,759453131202391,759453131211724,16513,26452,118,314,759453126171838.0
17,759453131202307,759453131212307,3343,24213,90,300,0.0
26,759453131215672,759453131225338,2996,24324,101,304,0.0
27,759453131216088,759453131225338,17202,25971,83,279,759453126171838.0
28,759453131216172,759453131225672,347,13810,83,283,0.0
48,759453131228672,759453131235505,4060,17996,83,227,0.0
49,759453131229172,759453131238172,17697,27601,94,283,759453126171838.0
50,759453131229672,759453131238588,1015,22661,132,318,0.0
6,759453131242354,759453131249771,249,1850,111,269,0.0
7,759453131241271,759453131250937,1306,22082,94,297,0.0
8,759453131241354,759453131251104,18164,29365,83,290,759453126171838.0
9,759453131242187,759453131251521,3298,21592,115,311,0.0
50,759453131254505,759453131264338,2986,17952,108,314,0.0
19,759453131254838,759453131264338,16698,27366,118,318,759453126171838.0
20,759453131255755,759453131264838,3669,19555,132,325,0.0
36,759453131267588,759453131277005,845,18483,80,279,0.0
37,759453131268588,759453131277172,16987,27098,104,286,759453126171838.0
38,759453131268505,759453131277672,219,14637,94,286,0.0
9,759453131281187,759453131287937,199,1246,94,234,0.0
10,759453131280271,759453131288521,1125,19209,101,272,0.0
11,759453131280437,759453131289687,17721,27795,101,293,759453126171838.0
12,759453131281271,759453131290521,858,17732,104,300,0.0
30,759453131293588,759453131302338,2942,16936,73,255,0.0
31,759453131293838,759453131303338,16024,28906,90,290,759453126171838.0
32,759453131294255,759453131303755,1384,14305,87,286,0.0
1,759453131306354,759453131315437,1916,21968,108,300,0.0
2,759453131306687,759453131315771,16979,28376,101,290,759453126171838.0
3,759453131306937,759453131316437,1656,18436,115,314,0.0
23,759453131319505,759453131328755,809,22815,73,269,0.0
24,759453131319922,759453131329422,19313,25839,83,283,759453126171838.0
25,759453131320005,759453131329755,1535,15294,90,297,0.0
48,759453131334005,759453131340505,235,1177,104,241,0.0
45,759453131332672,759453131342255,1141,18197,83,286,0.0
46,759453131333005,759453131342255,18719,25687,76,269,759453126171838.0
47,759453131333088,759453131342672,3507,17314,87,286,0.0
11,759453131346604,759453131354104,410,1324,108,265,0.0
12,759453131345271,759453131354854,2060,18536,111,311,0.0
13,759453131345521,759453131355104,17510,26870,125,328,759453126171838.0
31,759453131358755,759453131368255,19751,25465,76,276,759453126171838.0
30,759453131358588,759453131368338,2841,20794,80,283,0.0
32,759453131359422,759453131368672,3441,19492,104,297,0.0
0,759453131371937,759453131380937,15955,27903,188,377,759453126171838.0
1,759453131371854,759453131381437,3795,18996,111,311,0.0
14,759453131383891,759453131393641,2223,21462,101,304,0.0
15,759453131384391,759453131393724,18227,27278,199,395,759453126171838.0
16,759453131384307,759453131394307,1923,15824,101,311,0.0
41,759453131398755,759453131406422,627,1180,83,244,759453126171838.0
38,759453131397672,759453131407005,224,17300,111,307,0.0
39,759453131397922,759453131407172,19502,26931,83,279,759453126171838.0
40,759453131398088,759453131407672,639,16985,87,290,0.0
4,759453131410271,759453131419771,1598,21010,104,304,0.0
5,759453131410521,759453131420187,17026,25609,94,297,759453126171838.0
6,759453131410854,759453131420521,1807,15925,111,314,0.0
17,759453131423057,759453131432474,373,19208,167,367,0.0
18,759453131423391,759453131432807,16645,25681,199,395,759453126171838.0
41,759453131438255,759453131445505,355,1142,111,262,0.0
38,759453131436672,759453131446255,4911,19493,97,297,0.0
39,759453131437005,759453131446255,19689,25765,83,279,759453126171838.0
40,759453131437172,759453131446672,615,19486,97,297,0.0
7,759453131449354,759453131458771,1210,22344,101,300,0.0
8,759453131449521,759453131459104,18181,26477,90,290,759453126171838.0
9,759453131449854,759453131459521,3779,15925,111,314,0.0
29,759453131464588,759453131471505,198,1271,104,251,0.0
30,759453131462505,759453131472255,1242,17326,87,290,0.0
31,759453131463005,759453131472338,18806,27871,97,293,759453126171838.0
32,759453131463422,759453131472755,1173,20097,97,293,0.0
19,759453131477172,759453131483922,518,1313,104,248,0.0
48,759453131475588,759453131484755,1261,17747,66,258,0.0
49,759453131476172,759453131485172,17402,28018,87,276,759453126171838.0
50,759453131476172,759453131485505,1882,20930,111,307,0.0
13,759453131488354,759453131497771,18591,25644,94,290,759453126171838.0
12,759453131488354,759453131497937,1352,19343,132,332,0.0
35,759453131502755,759453131509338,437,1254,87,227,0.0
32,759453131501672,759453131510005,1155,16881,69,244,0.0
33,759453131501922,759453131511172,17582,26890,97,290,759453126171838.0
34,759453131502005,759453131511672,323,16797,69,272,0.0
2,759453131514271,759453131523937,673,12259,97,300,0.0
3,759453131514854,759453131524104,15554,28265,94,290,759453126171838.0
4,759453131514854,759453131524521,2086,15800,108,311,0.0
24,759453131528755,759453131536255,193,1215,94,251,0.0
25,759453131527672,759453131537088,3440,19473,146,342,0.0
26,759453131527838,759453131537338,19846,26319,122,321,759453126171838.0
27,759453131528255,759453131537755,1794,20247,108,307,0.0
38,759453131541755,759453131548338,619,20899,101,241,0.0
39,759453131542255,759453131548922,197,1331,87,227,0.0
37,759453131541255,759453131550172,18877,25090,108,293,759453126171838.0
36,759453131540672,759453131550172,4488,21565,101,300,0.0
4,759453131554521,759453131562021,187,1221,118,276,0.0
5,759453131553271,759453131562771,3732,19471,108,307,0.0
6,759453131553521,759453131563104,17270,28543,115,314,759453126171838.0
7,759453131554604,759453131563604,3596,17408,118,307,0.0
24,759453131566588,759453131576005,1456,15112,108,304,0.0
25,759453131566838,759453131576172,19276,25126,108,304,759453126171838.0
26,759453131567422,759453131576755,1940,15471,94,290,0.0
38,759453131579588,759453131589088,2571,19749,73,272,0.0
39,759453131580005,759453131589172,17948,27105,101,293,759453126171838.0
40,759453131580172,759453131589672,235,18798,90,290,0.0
5,759453131592437,759453131601854,19355,25519,108,304,759453126171838.0
4,759453131592437,759453131601937,3048,16971,132,332,0.0
6,759453131593271,759453131602437,461,21716,122,314,0.0
31,759453131607005,759453131614172,451,1144,136,286,0.0
27,759453131606838,759453131614255,241,1129,90,248,0.0
28,759453131605672,759453131615088,4483,17545,80,279,0.0
29,759453131605922,759453131615338,17912,27946,104,304,759453126171838.0
47,759453131619005,759453131628005,18258,26077,97,286,759453126171838.0
46,759453131618588,759453131628255,590,16350,101,304,0.0
48,759453131619588,759453131628588,4044,19045,108,297,0.0
12,759453131631354,759453131640771,3385,20377,129,325,0.0
13,759453131631604,759453131641104,17283,27041,108,307,759453126171838.0
28,759453131644505,759453131654338,753,21070,83,290,0.0
29,759453131644922,759453131654338,19586,27012,90,286,759453126171838.0
30,759453131645422,759453131654755,2006,17375,111,307,0.0
1,759453131658687,759453131665937,355,1282,129,279,0.0
3,759453131657771,759453131666771,17364,26114,115,304,759453126171838.0
4,759453131657771,759453131667437,4346,22134,108,311,0.0
25,759453131670755,759453131680088,1550,18207,157,353,0.0
26,759453131671088,759453131680172,19115,27587,171,360,759453126171838.0
27,759453131671088,759453131680755,1083,20141,122,325,0.0
46,759453131685088,759453131691505,188,1174,101,237,0.0
44,759453131684005,759453131693255,19366,26396,94,290,759453126171838.0
43,759453131683672,759453131693255,2219,20760,101,304,0.0
45,759453131684255,759453131693588,1068,17068,104,300,0.0
17,759453131695891,759453131705641,1170,19534,101,304,0.0
18,759453131696307,759453131705724,18696,26639,108,307,759453126171838.0
30,759453131709672,759453131717005,1386,12553,97,251,0.0
33,759453131710838,759453131717838,224,1024,94,241,0.0
31,759453131709922,759453131719255,17385,26853,94,290,759453126171838.0
32,759453131710005,759453131719755,4442,23039,83,286,0.0
2,759453131723521,759453131730937,362,1180,115,269,0.0
0,759453131722687,759453131731771,19246,27958,143,335,759453126171838.0
1,759453131723021,759453131732521,1236,19417,111,311,0.0
11,759453131736521,759453131743687,205,1185,118,269,0.0
12,759453131735271,759453131744437,884,21783,101,293,0.0
13,759453131735771,759453131744687,17571,27237,192,377,759453126171838.0
35,759453131749588,759453131755755,450,1273,69,199,0.0
32,759453131748588,759453131755922,3709,18099,87,241,0.0
33,759453131748755,759453131758172,18902,26042,80,276,759453126171838.0
34,759453131749172,759453131758755,456,14237,101,300,0.0
5,759453131761187,759453131770437,587,14771,97,290,0.0
6,759453131761521,759453131770937,17807,27275,104,300,759453126171838.0
7,759453131762104,759453131771521,648,20024,111,311,0.0
16,759453131774224,759453131783391,16370,26415,150,342,759453126171838.0
15,759453131774141,759453131783474,4166,23986,286,482,0.0
17,759453131775974,759453131784224,730,12531,195,367,0.0
27,759453131787505,759453131796172,4423,17799,80,262,0.0
28,759453131788005,759453131797255,16979,26441,94,290,759453126171838.0
29,759453131788255,759453131797755,805,15530,73,272,0.0
1,759453131800354,759453131809104,3755,11826,104,286,0.0
2,759453131800604,759453131809771,18051,26365,111,304,759453126171838.0
3,759453131800771,759453131810521,3906,19813,101,304,0.0
23,759453131813838,759453131823338,19034,26015,101,300,759453126171838.0
22,759453131813588,759453131823422,299,21949,87,293,0.0
24,759453131814088,759453131823838,2490,17260,111,318,0.0
44,759453131826588,759453131835505,4471,18968,76,265,0.0
45,759453131826922,759453131836172,17940,24512,80,276,759453126171838.0
46,759453131827422,759453131836755,442,20239,94,290,0.0
9,759453131840104,759453131847854,329,1320,83,248,0.0
10,759453131839271,759453131848271,981,12975,97,286,0.0
11,759453131839521,759453131849187,18100,27427,87,290,759453126171838.0
12,759453131839937,759453131849521,4152,17268,150,349,0.0
25,759453131853922,759453131861172,442,1170,104,258,0.0
21,759453131854588,759453131861255,346,1127,115,255,0.0
22,759453131852505,759453131862088,3616,19246,87,286,0.0
23,759453131853672,759453131862422,15940,28054,108,290,759453126171838.0
24,759453131853422,759453131862838,349,14542,115,311,0.0
39,759453131865588,759453131875088,3998,20197,76,276,0.0
40,759453131866005,759453131875338,17472,26148,97,293,759453126171838.0
41,759453131866172,759453131875755,730,13639,90,290,0.0
14,759453131878141,759453131887724,16072,28344,118,321,759453126171838.0
15,759453131878641,759453131888224,2681,15445,244,447,0.0
23,759453131893922,759453131900422,300,1057,122,258,0.0
24,759453131891588,759453131901088,581,21062,83,283,0.0
25,759453131891838,759453131901172,18281,26767,83,279,759453126171838.0
26,759453131892005,759453131901838,5111,16547,87,293,0.0
50,759453131905505,759453131911672,270,1090,97,227,0.0
47,759453131904588,759453131913755,3820,19274,90,283,0.0
48,759453131905005,759453131914172,19193,25257,80,272,759453126171838.0
49,759453131905338,759453131914588,3240,17340,104,297,0.0
50,759453131917755,759453131926505,2642,22716,223,409,0.0
19,759453131917922,759453131927422,17913,26512,160,360,759453126171838.0
20,759453131918005,759453131927755,1500,15367,122,328,0.0
29,759453131930588,759453131939505,3146,23570,83,269,0.0
30,759453131930838,759453131940422,19032,25782,80,283,759453126171838.0
31,759453131931338,759453131940755,999,17952,90,290,0.0
16,759531251426891,759531251436724,868,22601,101,307,0.0
17,759531251427141,759531251436724,19071,25648,115,318,759531251427141.0
18,759531251427474,759531251437307,1860,20754,118,325,0.0
48,759531251442422,759531251449588,211,1151,108,258,0.0
45,759531251440672,759531251450255,449,19831,143,346,0.0
46,759531251441338,759531251450255,18662,26473,125,314,759531251427141.0
47,759531251441005,759531251450672,648,17077,90,293,0.0
31,759531251454338,759531251462255,161,1163,69,234,0.0
28,759531251453672,759531251463338,1832,21991,108,311,0.0
29,759531251453922,759531251463338,16737,27723,80,276,759531251427141.0
30,759531251454005,759531251463755,1453,21748,66,269,0.0
39,759531251468088,759531251475088,227,1297,97,244,0.0
40,759531251466672,759531251475672,1874,19391,80,269,0.0
41,759531251466922,759531251476255,19004,26979,76,272,759531251427141.0
42,759531251467088,759531251476672,3389,22831,83,283,0.0
7,759531251480854,759531251487771,230,1187,101,248,0.0
4,759531251479354,759531251488854,696,17712,115,314,0.0
5,759531251479771,759531251489104,18897,27422,125,321,759531251427141.0
6,759531251479937,759531251489521,1925,17178,136,339,0.0
49,759531251494088,759531251501422,269,1246,122,276,0.0
46,759531251492672,759531251502088,1597,19245,94,290,0.0
47,759531251493005,759531251502338,16717,27309,83,279,759531251427141.0
48,759531251493172,759531251502672,926,16339,83,283,0.0
17,759531251504974,759531251514391,745,12227,111,307,0.0
18,759531251505141,759531251514891,18677,26709,94,300,759531251427141.0
29,759531251518505,759531251528255,1152,18031,80,286,0.0
30,759531251518755,759531251528255,17291,26517,73,272,759531251427141.0
31,759531251519088,759531251528672,1406,16360,90,290,0.0
7,759531251532854,759531251539854,227,1198,122,269,0.0
5,759531251531604,759531251540771,17797,27317,90,283,759531251427141.0
4,759531251531271,759531251541021,1189,19139,83,286,0.0
6,759531251531854,759531251541521,512,16387,90,293,0.0
47,759531251545005,759531251554005,18494,27336,104,293,759531251427141.0
46,759531251544672,759531251554255,1053,19232,94,297,0.0
48,759531251545172,759531251554588,1141,17441,90,286,0.0
17,759531251556974,759531251566641,1322,16752,87,290,0.0
18,759531251557141,759531251566641,16556,27121,122,321,759531251427141.0
28,759531251571838,759531251579505,367,1127,94,255,0.0
30,759531251570922,759531251580255,17873,26829,94,290,759531251427141.0
29,759531251570672,759531251580338,956,18637,101,304,0.0
31,759531251571005,759531251580755,484,20301,76,283,0.0
16,759531251583057,759531251592724,1256,21641,108,311,0.0
17,759531251583141,759531251592807,18834,27390,97,300,759531251427141.0
18,759531251583641,759531251593224,4240,15189,122,325,0.0
45,759531251596755,759531251605255,593,18306,111,290,0.0
48,759531251598172,759531251605505,240,942,108,262,0.0
46,759531251597172,759531251606172,17424,26612,108,297,759531251427141.0
47,759531251597505,759531251606588,3515,18558,83,276,0.0
28,759531251613005,759531251619338,3671,17765,164,297,0.0
29,759531251610088,759531251619338,19979,25523,90,283,759531251427141.0
30,759531251610005,759531251619672,2187,24308,87,290,0.0
40,759531251622672,759531251632255,3536,17514,94,293,0.0
41,759531251623172,759531251632255,17493,28149,111,300,759531251427141.0
42,759531251623422,759531251632672,1204,19018,80,276,0.0
31,759531251636755,759531251643505,384,1217,90,234,0.0
29,759531251635755,759531251645255,17301,28602,83,283,759531251427141.0
28,759531251635672,759531251645338,3723,15874,97,300,0.0
30,759531251636088,759531251645755,1267,14366,101,304,0.0
39,759531251649672,759531251657005,181,1133,87,241,0.0
40,759531251648672,759531251657672,1077,17188,87,276,0.0
41,759531251649172,759531251658255,17996,27504,94,286,759531251427141.0
42,759531251649172,759531251658672,1448,19844,94,293,0.0
7,759531251662771,759531251669021,208,1153,115,244,0.0
3,759531251662604,759531251669854,504,1196,118,272,759531251427141.0
5,759531251661771,759531251670854,17515,27244,122,311,759531251427141.0
6,759531251662521,759531251671521,5280,17001,136,325,0.0
45,759531251676088,759531251683172,229,1209,87,234,0.0
46,759531251674672,759531251683755,2091,18217,83,276,0.0
47,759531251675005,759531251684172,16040,26057,97,290,759531251427141.0
48,759531251675172,759531251684672,1429,20454,104,304,0.0
16,759531251687891,759531251695724,205,1284,94,258,0.0
17,759531251686891,759531251696641,4110,15639,108,314,0.0
18,759531251687391,759531251696724,15793,28262,129,325,759531251427141.0
28,759531251702588,759531251709338,404,1223,108,248,0.0
32,759531251702422,759531251709755,257,1026,108,262,0.0
29,759531251700672,759531251710338,4033,19475,87,290,0.0
30,759531251700838,759531251710338,17354,25289,83,283,759531251427141.0
31,759531251701005,759531251710755,2640,16206,80,283,0.0
16,759531251712891,759531251722391,2789,22622,101,300,0.0
17,759531251713224,759531251722391,19013,25997,122,314,759531251427141.0
18,759531251713641,759531251723307,1759,16552,101,304,0.0
48,759531251728088,759531251734505,253,1180,111,248,0.0
44,759531251727922,759531251735338,275,1223,129,283,0.0
45,759531251726755,759531251736255,1733,13097,118,318,0.0
46,759531251727172,759531251736255,18168,28013,139,328,759531251427141.0
47,759531251727172,759531251736672,1829,19908,97,297,0.0
17,759531251738891,759531251748474,642,18325,94,297,0.0
18,759531251739307,759531251748891,17708,27421,122,325,759531251427141.0
32,759531251753588,759531251761005,205,1136,111,269,0.0
29,759531251752422,759531251761838,344,16325,76,272,0.0
30,759531251752838,759531251762422,18740,26854,97,297,759531251427141.0
31,759531251753672,759531251762755,1173,17085,97,290,0.0
16,759531251764724,759531251774474,1317,19352,87,293,0.0
17,759531251765224,759531251774807,18280,25732,111,314,759531251427141.0
18,759531251765974,759531251775307,3403,22471,101,297,0.0
45,759531251778672,759531251786255,4544,17213,115,276,0.0
46,759531251779005,759531251788255,18308,25483,87,283,759531251427141.0
47,759531251779172,759531251788588,4864,15031,76,272,0.0
28,759531251791672,759531251801172,549,13954,83,283,0.0
29,759531251792088,759531251801422,17255,28496,90,286,759531251427141.0
30,759531251792088,759531251801755,3531,14332,108,311,0.0
40,759531251804588,759531251813755,2787,21168,83,276,0.0
41,759531251805005,759531251814172,18421,26775,94,286,759531251427141.0
42,759531251805672,759531251814672,869,20373,97,286,0.0
5,759531251817771,759531251826771,16685,25853,132,321,759531251427141.0
4,759531251817187,759531251827021,424,11289,104,311,0.0
6,759531251817854,759531251827437,3791,21418,132,335,0.0
45,759531251832088,759531251839505,257,1252,97,255,0.0
49,759531251831755,759531251839505,201,1243,94,258,0.0
47,759531251831172,759531251840005,18041,26164,97,283,759531251427141.0
46,759531251830672,759531251840255,285,16717,87,290,0.0
48,759531251831338,759531251840588,3657,21585,90,283,0.0
19,759531251843588,759531251853255,1797,17806,108,311,0.0
20,759531251843838,759531251853255,19294,26184,104,304,759531251427141.0
21,759531251844088,759531251853838,587,21176,108,311,0.0
36,759531251857088,759531251864588,1378,20522,94,251,0.0
35,759531251856922,759531251866255,19393,26017,97,293,759531251427141.0
34,759531251856672,759531251866255,1817,17259,83,283,0.0
2,759531251870687,759531251877687,339,1270,115,262,0.0
0,759531251869604,759531251878771,19704,26158,111,304,759531251427141.0
1,759531251870021,759531251879354,2695,19882,125,321,0.0
11,759531251882271,759531251890937,3923,22173,83,265,0.0
12,759531251882437,759531251891771,16830,29593,101,297,759531251427141.0
13,759531251882854,759531251892521,1673,14196,143,346,0.0
33,759531251896505,759531251904255,258,1201,87,251,0.0
37,759531251897088,759531251904588,275,1197,108,265,0.0
34,759531251895588,759531251905255,4739,16165,83,286,0.0
35,759531251896005,759531251905255,18029,26821,76,272,759531251427141.0
36,759531251896422,759531251905672,4717,12429,94,286,0.0
47,759531251908755,759531251918005,1798,17724,94,290,0.0
48,759531251909005,759531251918338,19334,26186,94,290,759531251427141.0
49,759531251909172,759531251918672,3162,21190,101,300,0.0
21,759531251922922,759531251930172,169,1213,111,262,0.0
50,759531251921672,759531251931005,3574,23573,199,395,0.0
19,759531251921922,759531251931338,18015,27453,146,346,759531251427141.0
20,759531251922422,759531251931755,1398,15563,125,321,0.0
31,759531251934505,759531251943672,685,12601,97,290,0.0
32,759531251934838,759531251944172,18763,27574,87,283,759531251427141.0
33,759531251935338,759531251944755,857,16923,97,297,0.0
46,759531251947838,759531251957005,17581,27812,101,293,759531251427141.0
45,759531251947672,759531251957255,541,14675,90,293,0.0
47,759531251948672,759531251957672,1163,16196,97,286,0.0
49,759531251961838,759531251968005,207,657,132,262,0.0
50,759531251960588,759531251970005,1276,16872,101,300,0.0
19,759531251960922,759531251970422,18249,27348,129,328,759531251427141.0
20,759531251961005,759531251970838,208,17832,108,314,0.0
37,759531251973505,759531251983172,3695,19454,76,279,0.0
38,759531251974005,759531251983255,15479,27893,97,293,759531251427141.0
39,759531251974255,759531251983588,4337,16450,101,297,0.0
47,759531251986672,759531251995922,702,16123,80,272,0.0
48,759531251987172,759531251996172,15809,28514,90,279,759531251427141.0
49,759531251987672,759531251996588,4329,22484,90,276,0.0
16,759531252000224,759531252006391,199,1192,111,241,0.0
14,759531251999057,759531252008807,16891,27748,118,325,759531251427141.0
15,759531251999807,759531252009141,5038,18396,241,437,0.0
29,759531252013005,759531252022255,17921,26313,111,307,759531251427141.0
28,759531252012422,759531252022338,3183,17288,83,293,0.0
30,759531252013088,759531252022672,350,19889,118,318,0.0
39,759531252025588,759531252034505,5705,22946,69,255,0.0
40,759531252026588,759531252035172,18115,24736,94,272,759531251427141.0
41,759531252026422,759531252035672,3440,20450,80,272,0.0
11,759531252039271,759531252047021,202,1150,80,241,0.0
13,759531252038604,759531252047771,16022,28211,108,300,759531251427141.0
12,759531252038104,759531252048021,739,14368,83,293,0.0
30,759531252052838,759531252059505,302,1191,101,241,0.0
32,759531252051922,759531252061172,17356,28018,90,286,759531251427141.0
31,759531252051672,759531252061255,4707,18912,80,283,0.0
33,759531252052255,759531252061755,598,14494,108,307,0.0
1,759531252064437,759531252073354,324,22760,132,321,0.0
2,759531252064771,759531252074021,19373,26743,118,311,759531251427141.0
25,759531252078755,759531252086005,365,1141,83,237,0.0
26,759531252077338,759531252087255,3892,20786,73,283,0.0
27,759531252077922,759531252087255,16087,27165,90,286,759531251427141.0
28,759531252078255,759531252087755,3977,14558,97,297,0.0
36,759531252090588,759531252099672,271,14793,87,276,0.0
37,759531252091005,759531252100172,18200,25802,76,269,759531251427141.0
38,759531252091088,759531252100672,6867,20215,94,293,0.0
12,759531252104771,759531252111437,275,1008,97,237,0.0
10,759531252103687,759531252112771,16857,27970,132,325,759531251427141.0
9,759531252103354,759531252112854,3661,18374,115,314,0.0
11,759531252104021,759531252113521,2021,20704,118,318,0.0
24,759531252116588,759531252125088,1179,11273,101,279,0.0
25,759531252116922,759531252126255,17923,24698,101,297,759531251427141.0
26,759531252116922,759531252126672,3606,23097,83,290,0.0
36,759531252129672,759531252138755,1396,16725,83,272,0.0
37,759531252130005,759531252139172,17327,26686,66,258,759531251427141.0
38,759531252130255,759531252139588,338,17539,87,283,0.0
7,759531252142437,759531252148687,4537,23857,108,241,0.0
8,759531252142354,759531252151771,19545,26917,97,297,759531251427141.0
9,759531252142687,759531252152521,1195,20022,90,297,0.0
21,759531252156922,759531252163922,196,1205,108,255,0.0
50,759531252155588,759531252164755,1415,12378,97,290,0.0
19,759531252155838,759531252165422,16985,27278,122,321,759531251427141.0
20,759531252156005,759531252165838,4210,16979,101,307,0.0
43,759531252168505,759531252178088,747,24176,62,265,0.0
44,759531252169005,759531252178172,16969,27306,73,265,759531251427141.0
45,759531252169255,759531252178755,1303,16342,87,286,0.0
17,759531252180891,759531252190224,4545,18058,76,272,0.0
18,759531252181224,759531252190391,17487,27113,104,297,759531251427141.0
44,759531252195922,759531252203588,230,1204,115,276,0.0
41,759531252194422,759531252204255,3076,22843,76,283,0.0
42,759531252195005,759531252204255,17259,26025,69,262,759531251427141.0
43,759531252195172,759531252204672,1052,16044,104,304,0.0
11,759531252207271,759531252216521,355,16003,97,293,0.0
12,759531252207604,759531252217104,18005,27885,111,311,759531251427141.0
13,759531252207854,759531252217604,3648,25125,122,328,0.0
31,759531252221838,759531252228172,180,1246,94,227,0.0
32,759531252220505,759531252229755,4943,21026,73,269,0.0
33,759531252220922,759531252230172,17514,26251,87,279,759531251427141.0
34,759531252221005,759531252230755,1211,15082,87,293,0.0
43,759531252233922,759531252243255,19264,24841,94,290,759531251427141.0
42,759531252233672,759531252243255,2898,22338,87,290,0.0
44,759531252235338,759531252243672,549,18256,111,286,0.0
16,759531252245974,759531252255724,2255,20308,101,307,0.0
17,759531252246141,759531252255807,19747,26803,122,325,759531251427141.0
18,759531252246557,759531252256307,2415,21531,122,328,0.0
38,759531252260588,759531252266755,235,1275,83,213,0.0
39,759531252259672,759531252268672,1705,15138,94,283,0.0
40,759531252260172,759531252269172,18030,26633,94,283,759531251427141.0
41,759531252260672,759531252269588,694,18259,150,339,0.0
4,759531252272687,759531252281771,20837,25470,111,300,759531251427141.0
3,759531252272271,759531252282104,1067,24093,97,304,0.0
25,759531252285672,759531252293005,4014,18362,111,265,0.0
26,759531252285922,759531252295338,17701,27118,90,290,759531251427141.0
27,759531252285838,759531252295755,1761,21058,87,293,0.0
20,759531252299922,759531252306922,290,1122,111,258,0.0
49,759531252298755,759531252307755,1184,13553,111,300,0.0
50,759531252299005,759531252308172,17496,26246,111,304,759531251427141.0
19,759531252299172,759531252308588,4068,16261,118,318,0.0
22,759531252312505,759531252320005,193,1163,83,241,0.0
23,759531252311505,759531252321255,3863,18229,83,286,0.0
24,759531252311755,759531252321255,16700,26615,76,276,759531251427141.0
25,759531252313005,759531252321755,1951,12073,122,304,0.0
38,759531252325755,759531252333505,224,1324,104,269,0.0
35,759531252324672,759531252334255,2221,19387,73,276,0.0
36,759531252325005,759531252334255,14964,29305,80,276,759531251427141.0
37,759531252325172,759531252334672,3754,14343,69,269,0.0
48,759531252337755,759531252346505,1574,12039,94,279,0.0
49,759531252338588,759531252347172,19072,26737,104,286,759531251427141.0
50,759531252338672,759531252347588,1800,19686,129,318,0.0
25,759531252352172,759531252359172,229,1367,115,262,0.0
22,759531252350588,759531252360088,1064,22079,97,297,0.0
23,759531252350838,759531252360338,17720,27771,104,304,759531251427141.0
24,759531252351172,759531252360838,1298,22437,90,293,0.0
43,759531252363838,759531252373005,18000,26795,80,272,759531251427141.0
44,759531252364172,759531252373588,553,18500,94,293,0.0
5,759531252376604,759531252385771,17760,25328,129,321,759531251427141.0
4,759531252376271,759531252385937,3751,18832,108,311,0.0
